4/24/2018;6:42:45 PM;24;21.00;A:;;C:;57.00;D:;80.17;;
4/24/2018;7:42:45 PM;27;21.00;A:;;C:;57.00;D:;80.20;;
4/24/2018;8:42:45 PM;27;21.82;A:;;C:;57.00;D:;80.22;;
4/24/2018;9:42:45 PM;5;20.95;A:;;C:;57.00;D:;80.23;;
4/24/2018;10:42:45 PM;8;21.03;A:;;C:;57.00;D:;80.26;;
4/24/2018;11:42:45 PM;39;21.03;A:;;C:;57.02;D:;80.29;;
4/25/2018;12:42:45 AM;19;21.01;A:;;C:;57.02;D:;80.31;;
4/25/2018;1:42:45 AM;7;21.23;A:;;C:;57.02;D:;80.33;;
4/25/2018;2:42:45 AM;19;20.92;A:;;C:;57.02;D:;80.35;;
4/25/2018;3:42:45 AM;22;21.04;A:;;C:;57.02;D:;80.38;;
4/25/2018;4:42:45 AM;28;20.95;A:;;C:;57.02;D:;80.40;;
4/25/2018;5:42:45 AM;19;21.03;A:;;C:;57.02;D:;80.42;;
4/25/2018;6:42:45 AM;7;20.96;A:;;C:;57.02;D:;80.44;;
4/25/2018;7:42:45 AM;31;21.38;A:;;C:;57.02;D:;80.47;;
4/25/2018;8:42:45 AM;39;21.32;A:;;C:;57.02;D:;80.50;;
4/25/2018;9:42:45 AM;30;21.45;A:;;C:;57.02;D:;80.52;;
4/25/2018;10:42:45 AM;30;21.47;A:;;C:;57.02;D:;80.55;;
4/25/2018;11:42:45 AM;22;21.43;A:;;C:;57.02;D:;80.57;;
4/25/2018;12:42:45 PM;55;21.32;A:;;C:;57.02;D:;80.60;;
4/25/2018;1:42:45 PM;37;21.50;A:;;C:;57.03;D:;80.61;;
4/25/2018;2:42:45 PM;37;21.38;A:;;C:;57.03;D:;80.64;;
4/25/2018;3:42:45 PM;44;21.53;A:;;C:;57.03;D:;80.65;;
4/25/2018;4:42:45 PM;8;21.37;A:;;C:;57.03;D:;80.68;;
4/25/2018;5:42:45 PM;11;21.39;A:;;C:;57.03;D:;80.70;;
4/25/2018;6:42:45 PM;27;21.50;A:;;C:;57.03;D:;80.73;;
4/25/2018;7:42:45 PM;54;21.52;A:;;C:;57.03;D:;80.76;;
4/25/2018;8:42:45 PM;28;21.54;A:;;C:;57.02;D:;80.77;;
4/25/2018;9:42:45 PM;7;21.47;A:;;C:;57.00;D:;80.80;;
4/25/2018;10:42:45 PM;14;21.41;A:;;C:;57.00;D:;80.82;;
4/25/2018;11:42:45 PM;5;21.22;A:;;C:;57.00;D:;80.85;;
4/26/2018;12:42:45 AM;0;21.35;A:;;C:;57.00;D:;80.86;;
4/26/2018;1:42:45 AM;0;21.49;A:;;C:;57.02;D:;80.89;;
4/26/2018;2:42:45 AM;2;21.54;A:;;C:;57.02;D:;80.91;;
4/26/2018;3:42:45 AM;0;21.48;A:;;C:;57.02;D:;80.94;;
4/26/2018;4:42:45 AM;0;21.59;A:;;C:;57.02;D:;80.96;;
4/26/2018;5:42:45 AM;0;21.51;A:;;C:;57.02;D:;80.98;;
4/26/2018;6:42:45 AM;2;21.72;A:;;C:;57.02;D:;81.00;;
4/26/2018;7:42:45 AM;0;21.74;A:;;C:;57.02;D:;81.02;;
4/26/2018;8:42:45 AM;7;21.88;A:;;C:;57.02;D:;81.04;;
4/26/2018;9:42:45 AM;0;21.82;A:;;C:;57.02;D:;81.07;;
4/26/2018;10:42:45 AM;0;21.65;A:;;C:;57.02;D:;81.10;;
4/26/2018;11:42:45 AM;0;21.91;A:;;C:;57.02;D:;81.12;;
4/26/2018;12:42:45 PM;0;21.68;A:;;C:;57.02;D:;81.15;;
4/26/2018;1:42:45 PM;0;21.57;A:;;C:;57.00;D:;81.17;;
4/26/2018;2:42:45 PM;0;21.74;A:;;C:;57.02;D:;81.19;;
4/26/2018;3:42:45 PM;0;21.88;A:;;C:;57.02;D:;81.21;;
4/26/2018;4:42:45 PM;0;22.15;A:;;C:;57.02;D:;81.24;;
4/26/2018;5:42:45 PM;0;22.00;A:;;C:;57.02;D:;81.26;;
4/26/2018;6:42:45 PM;0;22.26;A:;;C:;57.02;D:;81.29;;
4/26/2018;7:42:45 PM;0;22.03;A:;;C:;57.02;D:;81.30;;
4/26/2018;8:42:45 PM;0;21.80;A:;;C:;57.02;D:;81.33;;
4/26/2018;9:42:45 PM;0;21.82;A:;;C:;57.02;D:;81.36;;
4/26/2018;10:42:46 PM;1;21.91;A:;;C:;57.02;D:;81.38;;
4/26/2018;11:42:45 PM;0;21.89;A:;;C:;57.02;D:;81.41;;
4/27/2018;12:42:45 AM;0;21.83;A:;;C:;57.02;D:;81.42;;
4/27/2018;1:42:45 AM;0;22.07;A:;;C:;57.02;D:;81.45;;
4/27/2018;2:42:45 AM;0;22.28;A:;;C:;57.02;D:;81.47;;
4/27/2018;3:42:45 AM;0;21.82;A:;;C:;57.02;D:;81.50;;
4/27/2018;4:42:45 AM;0;21.81;A:;;C:;57.02;D:;81.53;;
4/27/2018;5:42:45 AM;0;22.00;A:;;C:;57.03;D:;81.54;;
4/27/2018;6:42:45 AM;0;21.73;A:;;C:;57.03;D:;81.56;;
4/27/2018;7:42:46 AM;1;22.14;A:;;C:;57.03;D:;81.59;;
4/27/2018;8:42:45 AM;0;23.15;A:;;C:;57.03;D:;81.62;;
4/27/2018;9:42:45 AM;0;23.72;A:;;C:;57.02;D:;81.64;;
4/27/2018;10:42:45 AM;0;22.33;A:;;C:;57.03;D:;81.66;;
4/27/2018;11:42:45 AM;0;21.97;A:;;C:;57.03;D:;81.68;;
4/27/2018;12:42:45 PM;0;11.93;A:;;C:;56.93;D:;81.30;;
4/27/2018;1:42:45 PM;0;12.34;A:;;C:;56.93;D:;81.33;;
4/27/2018;2:42:45 PM;0;12.99;A:;;C:;56.93;D:;81.36;;
4/27/2018;3:42:45 PM;0;13.43;A:;;C:;56.93;D:;81.38;;
4/27/2018;4:42:45 PM;0;13.72;A:;;C:;56.93;D:;81.41;;
4/27/2018;5:42:45 PM;0;14.08;A:;;C:;56.93;D:;81.42;;
4/27/2018;6:42:45 PM;0;14.02;A:;;C:;56.93;D:;81.45;;
4/27/2018;7:42:45 PM;8;14.17;A:;;C:;56.93;D:;81.47;;
4/27/2018;8:42:45 PM;0;14.12;A:;;C:;56.93;D:;81.50;;
4/27/2018;9:42:45 PM;0;14.49;A:;;C:;56.93;D:;81.53;;
4/27/2018;10:42:45 PM;0;14.39;A:;;C:;56.93;D:;81.55;;
4/27/2018;11:42:45 PM;0;14.41;A:;;C:;56.93;D:;81.56;;
4/28/2018;12:42:45 AM;1;14.54;A:;;C:;56.93;D:;81.59;;
4/28/2018;1:42:45 AM;0;14.55;A:;;C:;56.93;D:;81.62;;
4/28/2018;2:42:45 AM;0;14.55;A:;;C:;56.93;D:;81.64;;
4/28/2018;3:42:45 AM;0;14.62;A:;;C:;56.93;D:;81.66;;
4/28/2018;4:42:45 AM;0;14.42;A:;;C:;56.95;D:;81.68;;
4/28/2018;5:42:45 AM;0;14.65;A:;;C:;56.95;D:;81.71;;
4/28/2018;6:42:45 AM;0;14.39;A:;;C:;56.95;D:;81.73;;
4/28/2018;7:42:45 AM;0;14.99;A:;;C:;56.95;D:;81.76;;
4/28/2018;8:42:45 AM;0;14.86;A:;;C:;56.95;D:;81.77;;
4/28/2018;9:42:45 AM;0;14.92;A:;;C:;56.95;D:;81.80;;
4/28/2018;10:42:45 AM;0;15.02;A:;;C:;56.95;D:;81.83;;
4/28/2018;11:42:45 AM;0;14.84;A:;;C:;56.95;D:;81.85;;
4/28/2018;12:42:45 PM;0;15.14;A:;;C:;56.95;D:;81.88;;
4/28/2018;1:42:45 PM;0;14.92;A:;;C:;56.95;D:;81.89;;
4/28/2018;2:42:45 PM;4;15.11;A:;;C:;56.95;D:;81.92;;
4/28/2018;3:42:45 PM;0;15.13;A:;;C:;56.95;D:;81.94;;
4/28/2018;4:42:45 PM;0;15.14;A:;;C:;56.95;D:;81.97;;
4/28/2018;5:42:45 PM;0;15.20;A:;;C:;56.95;D:;81.99;;
4/28/2018;6:42:45 PM;0;15.16;A:;;C:;56.95;D:;82.01;;
4/28/2018;7:42:45 PM;0;15.14;A:;;C:;56.95;D:;82.03;;
4/28/2018;8:42:45 PM;0;15.07;A:;;C:;56.97;D:;82.06;;
4/28/2018;9:42:45 PM;0;15.03;A:;;C:;56.95;D:;82.09;;
4/28/2018;10:42:45 PM;2;14.99;A:;;C:;56.95;D:;82.10;;
4/28/2018;11:42:45 PM;4;15.03;A:;;C:;56.95;D:;82.13;;
4/29/2018;12:42:45 AM;0;14.87;A:;;C:;56.95;D:;82.15;;
4/29/2018;1:42:45 AM;0;15.25;A:;;C:;56.95;D:;82.18;;
4/29/2018;2:42:45 AM;4;15.42;A:;;C:;56.95;D:;82.19;;
4/29/2018;3:42:45 AM;0;15.35;A:;;C:;56.93;D:;82.22;;
4/29/2018;4:42:45 AM;0;15.07;A:;;C:;56.93;D:;82.24;;
4/29/2018;5:42:45 AM;0;15.20;A:;;C:;56.93;D:;82.27;;
4/29/2018;6:42:45 AM;4;15.28;A:;;C:;56.93;D:;82.29;;
4/29/2018;7:42:45 AM;2;15.25;A:;;C:;56.93;D:;82.31;;
4/29/2018;8:42:45 AM;0;15.25;A:;;C:;56.95;D:;82.33;;
4/29/2018;9:42:45 AM;0;15.10;A:;;C:;56.95;D:;82.36;;
4/29/2018;10:42:45 AM;0;17.16;A:;;C:;56.95;D:;82.39;;
4/29/2018;11:42:45 AM;0;15.28;A:;;C:;56.95;D:;82.40;;
4/29/2018;12:42:45 PM;1;15.03;A:;;C:;56.95;D:;82.43;;
4/29/2018;1:42:45 PM;0;15.04;A:;;C:;56.95;D:;82.45;;
4/29/2018;2:42:45 PM;11;15.22;A:;;C:;56.95;D:;82.48;;
4/29/2018;3:42:45 PM;0;16.66;A:;;C:;56.95;D:;82.49;;
4/29/2018;4:42:45 PM;0;15.26;A:;;C:;56.95;D:;82.52;;
4/29/2018;5:42:45 PM;0;15.52;A:;;C:;56.95;D:;82.54;;
4/29/2018;6:42:45 PM;5;15.38;A:;;C:;56.95;D:;82.57;;
4/29/2018;7:42:45 PM;2;15.41;A:;;C:;56.95;D:;82.58;;
4/29/2018;8:42:45 PM;11;15.88;A:;;C:;56.95;D:;82.61;;
4/29/2018;9:42:45 PM;0;15.47;A:;;C:;56.95;D:;82.63;;
4/29/2018;10:42:45 PM;0;15.31;A:;;C:;56.95;D:;82.66;;
4/29/2018;11:42:45 PM;0;15.37;A:;;C:;56.95;D:;82.67;;
4/30/2018;12:42:45 AM;0;15.33;A:;;C:;56.95;D:;82.70;;
4/30/2018;1:42:45 AM;0;15.52;A:;;C:;56.97;D:;82.71;;
4/30/2018;2:42:45 AM;4;15.66;A:;;C:;56.95;D:;82.74;;
4/30/2018;3:42:45 AM;0;15.47;A:;;C:;56.95;D:;82.76;;
4/30/2018;4:42:45 AM;0;15.57;A:;;C:;56.95;D:;82.79;;
4/30/2018;5:42:45 AM;2;15.54;A:;;C:;56.97;D:;82.82;;
4/30/2018;6:42:45 AM;0;15.52;A:;;C:;56.97;D:;82.83;;
4/30/2018;7:42:45 AM;0;15.80;A:;;C:;56.97;D:;82.86;;
4/30/2018;8:42:45 AM;0;15.89;A:;;C:;56.97;D:;82.88;;
4/30/2018;9:42:45 AM;1;15.84;A:;;C:;56.97;D:;82.91;;
4/30/2018;10:42:45 AM;2;15.83;A:;;C:;56.97;D:;82.93;;
4/30/2018;11:42:45 AM;1;15.90;A:;;C:;56.95;D:;82.96;;
4/30/2018;12:42:45 PM;0;16.01;A:;;C:;56.95;D:;82.50;;
4/30/2018;1:42:45 PM;0;16.21;A:;;C:;56.95;D:;82.53;;
4/30/2018;2:42:45 PM;0;15.99;A:;;C:;56.95;D:;82.56;;
4/30/2018;3:42:45 PM;0;16.10;A:;;C:;56.95;D:;82.58;;
4/30/2018;4:42:45 PM;0;16.18;A:;;C:;56.95;D:;82.61;;
4/30/2018;5:42:45 PM;0;16.23;A:;;C:;56.95;D:;82.63;;
4/30/2018;6:42:45 PM;0;16.00;A:;;C:;56.95;D:;82.66;;
4/30/2018;7:42:45 PM;0;16.03;A:;;C:;56.95;D:;82.67;;
4/30/2018;8:42:45 PM;0;15.85;A:;;C:;56.95;D:;82.70;;
4/30/2018;9:42:45 PM;13;16.21;A:;;C:;56.95;D:;82.72;;
4/30/2018;10:42:45 PM;4;16.83;A:;;C:;56.95;D:;82.75;;
4/30/2018;11:42:45 PM;0;15.92;A:;;C:;56.95;D:;82.78;;
5/1/2018;12:42:45 AM;0;16.32;A:;;C:;56.95;D:;82.79;;
5/1/2018;1:42:45 AM;0;16.19;A:;;C:;56.95;D:;82.82;;
5/1/2018;2:42:45 AM;0;15.86;A:;;C:;56.95;D:;82.84;;
5/1/2018;3:42:45 AM;0;16.00;A:;;C:;56.95;D:;82.87;;
5/1/2018;4:42:45 AM;0;16.02;A:;;C:;56.95;D:;82.89;;
5/1/2018;5:42:45 AM;1;16.17;A:;;C:;56.95;D:;82.91;;
5/1/2018;6:42:45 AM;5;16.15;A:;;C:;56.95;D:;82.93;;
5/1/2018;7:42:45 AM;0;16.34;A:;;C:;56.97;D:;82.96;;
5/1/2018;8:42:45 AM;0;16.08;A:;;C:;56.97;D:;82.99;;
5/1/2018;9:42:45 AM;10;16.40;A:;;C:;56.97;D:;83.01;;
5/1/2018;10:42:45 AM;0;16.17;A:;;C:;56.97;D:;83.02;;
5/1/2018;11:42:45 AM;1;16.29;A:;;C:;56.97;D:;83.05;;
5/1/2018;12:42:45 PM;0;16.28;A:;;C:;56.97;D:;82.62;;
5/1/2018;1:42:45 PM;0;16.23;A:;;C:;56.97;D:;82.65;;
5/1/2018;2:42:45 PM;1;17.55;A:;;C:;56.97;D:;82.67;;
5/1/2018;3:42:45 PM;0;16.44;A:;;C:;56.97;D:;82.70;;
5/1/2018;4:42:45 PM;0;16.58;A:;;C:;56.97;D:;82.71;;
5/1/2018;5:42:45 PM;0;16.45;A:;;C:;56.97;D:;82.74;;
5/1/2018;6:42:45 PM;0;16.47;A:;;C:;56.97;D:;82.76;;
5/1/2018;7:42:45 PM;0;16.41;A:;;C:;56.97;D:;82.79;;
5/1/2018;8:42:45 PM;0;16.40;A:;;C:;56.97;D:;82.82;;
5/1/2018;9:42:45 PM;0;16.36;A:;;C:;56.97;D:;82.83;;
5/1/2018;10:42:45 PM;0;16.94;A:;;C:;56.97;D:;82.86;;
5/1/2018;11:42:45 PM;0;16.33;A:;;C:;56.97;D:;82.88;;
5/2/2018;12:42:45 AM;0;16.46;A:;;C:;56.97;D:;82.91;;
5/2/2018;1:42:45 AM;0;16.51;A:;;C:;56.97;D:;82.92;;
5/2/2018;2:42:45 AM;0;16.68;A:;;C:;56.97;D:;82.95;;
5/2/2018;3:42:45 AM;0;16.51;A:;;C:;56.97;D:;82.97;;
5/2/2018;4:42:45 AM;7;16.41;A:;;C:;56.97;D:;83.00;;
5/2/2018;5:42:45 AM;1;16.58;A:;;C:;56.97;D:;83.02;;
5/2/2018;6:42:45 AM;0;16.34;A:;;C:;56.97;D:;83.04;;
5/2/2018;7:42:45 AM;4;16.43;A:;;C:;56.97;D:;83.06;;
5/2/2018;8:42:45 AM;0;16.88;A:;;C:;56.97;D:;83.09;;
5/2/2018;9:42:45 AM;0;16.77;A:;;C:;56.95;D:;83.12;;
5/2/2018;10:42:45 AM;10;17.70;A:;;C:;56.95;D:;83.14;;
5/2/2018;11:42:45 AM;1;17.51;A:;;C:;56.95;D:;83.17;;
5/2/2018;12:42:45 PM;0;17.34;A:;;C:;56.95;D:;82.74;;
5/2/2018;1:42:45 PM;0;17.63;A:;;C:;56.95;D:;82.76;;
5/2/2018;2:42:45 PM;0;17.86;A:;;C:;56.95;D:;82.79;;
5/2/2018;3:42:45 PM;0;18.05;A:;;C:;56.95;D:;82.80;;
5/2/2018;4:42:45 PM;0;18.02;A:;;C:;56.95;D:;82.83;;
5/2/2018;5:42:45 PM;0;18.48;A:;;C:;57.02;D:;82.86;;
5/2/2018;6:42:45 PM;0;18.42;A:;;C:;57.02;D:;82.88;;
5/2/2018;7:42:45 PM;0;18.41;A:;;C:;57.02;D:;82.91;;
5/2/2018;8:42:45 PM;0;18.38;A:;;C:;57.02;D:;82.92;;
5/2/2018;9:42:45 PM;0;18.50;A:;;C:;57.02;D:;82.95;;
5/2/2018;10:42:45 PM;0;18.49;A:;;C:;57.02;D:;82.97;;
5/2/2018;11:42:45 PM;0;18.56;A:;;C:;57.02;D:;83.00;;
5/3/2018;12:42:45 AM;0;18.41;A:;;C:;57.02;D:;83.02;;
5/3/2018;1:42:45 AM;0;18.33;A:;;C:;57.02;D:;83.04;;
5/3/2018;2:42:45 AM;0;18.29;A:;;C:;57.02;D:;83.06;;
5/3/2018;3:42:45 AM;0;18.47;A:;;C:;57.02;D:;83.09;;
5/3/2018;4:42:45 AM;0;18.34;A:;;C:;57.03;D:;83.12;;
5/3/2018;5:42:45 AM;0;19.12;A:;;C:;57.03;D:;83.14;;
5/3/2018;6:42:45 AM;0;18.72;A:;;C:;57.03;D:;83.16;;
5/3/2018;7:42:45 AM;0;18.48;A:;;C:;57.03;D:;83.18;;
5/3/2018;8:42:45 AM;0;19.00;A:;;C:;57.03;D:;83.21;;
5/3/2018;9:42:45 AM;5;18.76;A:;;C:;57.03;D:;83.23;;
5/3/2018;10:42:45 AM;1;17.49;A:;;C:;57.00;D:;83.26;;
5/3/2018;11:42:45 AM;0;17.69;A:;;C:;57.00;D:;83.29;;
5/3/2018;12:42:45 PM;0;17.71;A:;;C:;57.00;D:;82.84;;
5/3/2018;1:42:45 PM;0;18.11;A:;;C:;57.00;D:;82.87;;
5/3/2018;2:42:45 PM;0;17.57;A:;;C:;57.00;D:;82.88;;
5/3/2018;3:42:45 PM;0;17.51;A:;;C:;57.00;D:;82.91;;
5/3/2018;4:42:45 PM;0;17.54;A:;;C:;57.00;D:;82.93;;
5/3/2018;5:42:45 PM;0;17.43;A:;;C:;57.00;D:;82.96;;
5/3/2018;6:42:45 PM;0;17.56;A:;;C:;57.00;D:;82.99;;
5/3/2018;7:42:45 PM;1;17.66;A:;;C:;57.00;D:;83.01;;
5/3/2018;8:42:45 PM;0;17.53;A:;;C:;57.00;D:;83.04;;
5/3/2018;9:42:45 PM;0;17.49;A:;;C:;57.00;D:;83.05;;
5/3/2018;10:42:45 PM;0;17.34;A:;;C:;57.00;D:;83.08;;
5/3/2018;11:42:45 PM;1;17.46;A:;;C:;57.00;D:;83.10;;
5/4/2018;12:42:45 AM;0;17.41;A:;;C:;56.98;D:;83.13;;
5/4/2018;1:42:45 AM;0;17.29;A:;;C:;56.98;D:;83.14;;
5/4/2018;2:42:45 AM;0;17.57;A:;;C:;56.98;D:;83.17;;
5/4/2018;3:42:45 AM;0;18.07;A:;;C:;56.98;D:;83.19;;
5/4/2018;4:42:45 AM;0;17.87;A:;;C:;57.00;D:;83.22;;
5/4/2018;5:42:45 AM;0;17.72;A:;;C:;57.00;D:;83.25;;
5/4/2018;6:42:45 AM;0;17.65;A:;;C:;57.00;D:;83.26;;
5/4/2018;7:42:45 AM;0;17.64;A:;;C:;57.00;D:;83.29;;
5/4/2018;8:42:45 AM;5;18.28;A:;;C:;57.00;D:;83.31;;
5/4/2018;9:42:45 AM;0;18.05;A:;;C:;57.00;D:;83.34;;
5/4/2018;10:42:45 AM;0;18.11;A:;;C:;57.00;D:;83.38;;
5/4/2018;11:42:45 AM;17;18.11;A:;;C:;57.00;D:;83.40;;
5/4/2018;12:42:45 PM;0;18.26;A:;;C:;57.00;D:;82.99;;
5/4/2018;1:42:45 PM;0;17.95;A:;;C:;57.00;D:;83.01;;
5/4/2018;2:42:45 PM;4;14.08;A:;;C:;57.00;D:;82.61;;
5/4/2018;3:42:46 PM;1;14.51;A:;;C:;57.00;D:;82.63;;
5/4/2018;4:42:45 PM;0;14.89;A:;;C:;57.00;D:;82.66;;
5/4/2018;5:42:45 PM;1;15.05;A:;;C:;57.02;D:;82.69;;
5/4/2018;6:42:45 PM;0;15.02;A:;;C:;57.02;D:;82.70;;
5/4/2018;7:42:45 PM;0;15.37;A:;;C:;57.02;D:;82.72;;
5/4/2018;8:42:45 PM;0;15.58;A:;;C:;57.02;D:;82.75;;
5/4/2018;9:42:45 PM;0;15.65;A:;;C:;57.02;D:;82.78;;
5/4/2018;10:42:45 PM;0;15.86;A:;;C:;57.02;D:;82.80;;
5/4/2018;11:42:45 PM;0;15.62;A:;;C:;57.02;D:;82.82;;
5/5/2018;12:42:46 AM;1;15.74;A:;;C:;57.02;D:;82.84;;
5/5/2018;1:42:45 AM;0;16.02;A:;;C:;57.00;D:;82.87;;
5/5/2018;2:42:45 AM;0;16.10;A:;;C:;57.00;D:;82.89;;
5/5/2018;3:42:45 AM;0;16.00;A:;;C:;57.00;D:;82.92;;
5/5/2018;4:42:45 AM;0;15.92;A:;;C:;57.00;D:;82.93;;
5/5/2018;5:42:45 AM;0;15.93;A:;;C:;57.00;D:;82.96;;
5/5/2018;6:42:45 AM;0;15.93;A:;;C:;57.00;D:;82.99;;
5/5/2018;7:42:45 AM;0;16.19;A:;;C:;57.02;D:;83.01;;
5/5/2018;8:42:45 AM;0;16.39;A:;;C:;57.02;D:;83.02;;
5/5/2018;9:42:45 AM;0;16.43;A:;;C:;57.02;D:;83.05;;
5/5/2018;10:42:45 AM;0;16.72;A:;;C:;57.02;D:;83.08;;
5/5/2018;11:42:45 AM;0;16.47;A:;;C:;57.02;D:;83.10;;
5/5/2018;12:42:45 PM;0;16.50;A:;;C:;57.02;D:;83.13;;
5/5/2018;1:42:45 PM;0;16.58;A:;;C:;57.02;D:;83.16;;
5/5/2018;2:42:45 PM;0;16.34;A:;;C:;57.02;D:;82.71;;
5/5/2018;3:42:45 PM;2;16.41;A:;;C:;57.00;D:;82.72;;
5/5/2018;4:42:45 PM;0;16.53;A:;;C:;57.00;D:;82.75;;
5/5/2018;5:42:45 PM;0;16.53;A:;;C:;57.00;D:;82.78;;
5/5/2018;6:42:45 PM;0;16.52;A:;;C:;57.00;D:;82.80;;
5/5/2018;7:42:45 PM;0;16.50;A:;;C:;57.00;D:;82.83;;
5/5/2018;8:42:45 PM;0;16.60;A:;;C:;57.00;D:;82.84;;
5/5/2018;9:42:45 PM;0;16.56;A:;;C:;57.00;D:;82.87;;
5/5/2018;10:42:45 PM;0;16.47;A:;;C:;57.00;D:;82.89;;
5/5/2018;11:42:45 PM;0;16.50;A:;;C:;57.02;D:;82.92;;
5/6/2018;12:42:45 AM;4;16.61;A:;;C:;57.02;D:;82.95;;
5/6/2018;1:42:45 AM;4;16.82;A:;;C:;57.02;D:;82.96;;
5/6/2018;2:42:45 AM;0;16.52;A:;;C:;57.02;D:;82.99;;
5/6/2018;3:42:45 AM;0;16.63;A:;;C:;57.02;D:;83.01;;
5/6/2018;4:42:45 AM;0;16.54;A:;;C:;57.02;D:;83.04;;
5/6/2018;5:42:45 AM;0;16.47;A:;;C:;57.02;D:;83.05;;
5/6/2018;6:42:45 AM;0;16.83;A:;;C:;57.02;D:;83.08;;
5/6/2018;7:42:45 AM;0;16.93;A:;;C:;57.02;D:;83.10;;
5/6/2018;8:42:45 AM;2;16.96;A:;;C:;57.02;D:;83.13;;
5/6/2018;9:42:45 AM;0;16.89;A:;;C:;57.02;D:;83.16;;
5/6/2018;10:42:45 AM;0;17.02;A:;;C:;57.02;D:;83.17;;
5/6/2018;11:42:45 AM;0;16.90;A:;;C:;57.02;D:;83.19;;
5/6/2018;12:42:45 PM;0;16.92;A:;;C:;57.02;D:;83.22;;
5/6/2018;1:42:45 PM;0;17.08;A:;;C:;57.00;D:;83.25;;
5/6/2018;2:42:45 PM;4;17.00;A:;;C:;56.98;D:;82.80;;
5/6/2018;3:42:45 PM;0;17.00;A:;;C:;56.98;D:;82.83;;
5/6/2018;4:42:45 PM;0;16.97;A:;;C:;56.98;D:;82.86;;
5/6/2018;5:42:45 PM;0;16.68;A:;;C:;56.98;D:;82.87;;
5/6/2018;6:42:45 PM;0;16.88;A:;;C:;56.98;D:;82.89;;
5/6/2018;7:42:45 PM;2;16.89;A:;;C:;56.98;D:;82.92;;
5/6/2018;8:42:45 PM;0;16.89;A:;;C:;56.98;D:;82.95;;
5/6/2018;9:42:45 PM;0;17.03;A:;;C:;56.98;D:;82.96;;
5/6/2018;10:42:45 PM;0;16.95;A:;;C:;56.98;D:;82.99;;
5/6/2018;11:42:45 PM;0;16.96;A:;;C:;56.98;D:;83.01;;
5/7/2018;12:42:45 AM;4;16.83;A:;;C:;56.98;D:;83.04;;
5/7/2018;1:42:45 AM;10;16.91;A:;;C:;56.98;D:;83.05;;
5/7/2018;2:42:45 AM;25;16.91;A:;;C:;57.00;D:;83.08;;
5/7/2018;3:42:45 AM;17;16.85;A:;;C:;57.00;D:;83.10;;
5/7/2018;4:42:45 AM;19;16.91;A:;;C:;57.00;D:;83.13;;
5/7/2018;5:42:45 AM;8;16.78;A:;;C:;57.00;D:;83.16;;
5/7/2018;6:42:45 AM;0;16.68;A:;;C:;57.00;D:;83.17;;
